review,clean_review,tokens
seems shady and came with a broken bottle. dont waste ur money on it came with a broken bottle,seems shady came broken bottle . dont waste ur money came broken bottle,"['seems', 'shady', 'came', 'broken', 'bottle', '.', 'dont', 'waste', 'ur', 'money', 'came', 'broken', 'bottle']"
day 2. vitamin c tends to break me out so i always avoid it. but got this because of my favorite influencer. my skin is glowing and theres no irritation or redness. very hopeful and will update on its overall effectiveness after a month of use. ,day 2. vitamin c tends break always avoid . got favorite influencer . skin glowing theres no irritation redness . hopeful update overall effectiveness month use .,"['day', '2.', 'vitamin', 'c', 'tends', 'break', 'always', 'avoid', '.', 'got', 'favorite', 'influencer', '.', 'skin', 'glowing', 'theres', 'no', 'irritation', 'redness', '.', 'hopeful', 'update', 'overall', 'effectiveness', 'month', 'use', '.']"
i did not use this product i would like to return it i thought i was ordering a product that contained hydroquinone but it doesnt name that ingredient,not use product would like return thought ordering product contained hydroquinone doesnt name ingredient,"['not', 'use', 'product', 'would', 'like', 'return', 'thought', 'ordering', 'product', 'contained', 'hydroquinone', 'doesnt', 'name', 'ingredient']"
i had clear skin and not a single pimple before using this. its been longer than a month since ive used this serum and i noticed im just breaking out so much more than usual which is very unlikely for me. i havent changed my skincare routine so it really might be the effect from this product. i cant even tell if its brightening my skin either. never broke out like crazy until this.,clear skin not single pimple using . longer month since ive used serum noticed im breaking much usual unlikely . havent changed skincare routine really might effect product . cant even tell brightening skin either . never broke like crazy .,"['clear', 'skin', 'not', 'single', 'pimple', 'using', '.', 'longer', 'month', 'since', 'ive', 'used', 'serum', 'noticed', 'im', 'breaking', 'much', 'usual', 'unlikely', '.', 'havent', 'changed', 'skincare', 'routine', 'really', 'might', 'effect', 'product', '.', 'cant', 'even', 'tell', 'brightening', 'skin', 'either', '.', 'never', 'broke', 'like', 'crazy', '.']"
i absolutely love this serum. i cannot recommend it enough it. ,absolutely love serum . not recommend enough .,"['absolutely', 'love', 'serum', '.', 'not', 'recommend', 'enough', '.']"
i would say its a good product. nothing bad happened to my combination skin. seems like my skin gets brighter. so far so good,would say good product . nothing bad happened combination skin . seems like skin gets brighter . far good,"['would', 'say', 'good', 'product', '.', 'nothing', 'bad', 'happened', 'combination', 'skin', '.', 'seems', 'like', 'skin', 'gets', 'brighter', '.', 'far', 'good']"
the product feels heavy and sticky on my skin. i wont purchase again. ,product feels heavy sticky skin . wont purchase .,"['product', 'feels', 'heavy', 'sticky', 'skin', '.', 'wont', 'purchase', '.']"
i was hesitant to buy this item before but i do want to try it i was right it helps to brighten your skin on the face and its mild not that strong . ,hesitant buy item want try right helps brighten skin face mild not strong .,"['hesitant', 'buy', 'item', 'want', 'try', 'right', 'helps', 'brighten', 'skin', 'face', 'mild', 'not', 'strong', '.']"
love everything about it. actually diminished my age spots where the are hardly noticeable . good vitamin c in a very good container to keep it from oxidizing,love everything . actually diminished age spots hardly noticeable . good vitamin c good container keep oxidizing,"['love', 'everything', '.', 'actually', 'diminished', 'age', 'spots', 'hardly', 'noticeable', '.', 'good', 'vitamin', 'c', 'good', 'container', 'keep', 'oxidizing']"
makes me break out sooooo bad its made my skin all wonky. ,makes break sooooo bad made skin wonky .,"['makes', 'break', 'sooooo', 'bad', 'made', 'skin', 'wonky', '.']"
i had discoloration on some spots and this totally got rid of it in a few months. also my skin looks shinier and smoother. i dont really use anything else but this product. 1010 ,discoloration spots totally got rid months . also skin looks shinier smoother . dont really use anything else product . 1010,"['discoloration', 'spots', 'totally', 'got', 'rid', 'months', '.', 'also', 'skin', 'looks', 'shinier', 'smoother', '.', 'dont', 'really', 'use', 'anything', 'else', 'product', '.', '1010']"
this serum came unsealed in a small box. that aside it leaves skin felling greasy not sure if dry skin types will fair much better and is not a good canvas for makeup. using a mattifying primer helps a little. unsealed not good for oily skin does not play well with makeup,serum came unsealed small box . aside leaves skin felling greasy not sure dry skin types fair much better not good canvas makeup . using mattifying primer helps little . unsealed not good oily skin not play well makeup,"['serum', 'came', 'unsealed', 'small', 'box', '.', 'aside', 'leaves', 'skin', 'felling', 'greasy', 'not', 'sure', 'dry', 'skin', 'types', 'fair', 'much', 'better', 'not', 'good', 'canvas', 'makeup', '.', 'using', 'mattifying', 'primer', 'helps', 'little', '.', 'unsealed', 'not', 'good', 'oily', 'skin', 'not', 'play', 'well', 'makeup']"
this was purchased for my daughter she love this ,purchased daughter love,"['purchased', 'daughter', 'love']"
first time trying this product. a friend recommended it to me and i see why i use it in the morning and it makes my skin look and feel really nice. ,first time trying product . friend recommended see use morning makes skin look feel really nice .,"['first', 'time', 'trying', 'product', '.', 'friend', 'recommended', 'see', 'use', 'morning', 'makes', 'skin', 'look', 'feel', 'really', 'nice', '.']"
helps brighten skin light weight smooth ,helps brighten skin light weight smooth,"['helps', 'brighten', 'skin', 'light', 'weight', 'smooth']"
so far i love it ,far love,"['far', 'love']"
i dont have sensitive skin and i use vitamin c serums all the time. i tried this one since my other ones i usually use ran out. this is so irritating to the skin. i dont see any harmful ingredients but this peels my skin stinks turned red and make my skin really tight. i have never written reviews before this one the worst skin care i bought. ,dont sensitive skin use vitamin c serums time . tried one since ones usually use ran . irritating skin . dont see harmful ingredients peels skin stinks turned red make skin really tight . never written reviews one worst skin care bought .,"['dont', 'sensitive', 'skin', 'use', 'vitamin', 'c', 'serums', 'time', '.', 'tried', 'one', 'since', 'ones', 'usually', 'use', 'ran', '.', 'irritating', 'skin', '.', 'dont', 'see', 'harmful', 'ingredients', 'peels', 'skin', 'stinks', 'turned', 'red', 'make', 'skin', 'really', 'tight', '.', 'never', 'written', 'reviews', 'one', 'worst', 'skin', 'care', 'bought', '.']"
good price.  i use this every day.  great face prep.  use other moisturizer on top of this one.  my skin tends to be dry. love this as the morning face prep,good price . use every day . great face prep . use moisturizer top one . skin tends dry . love morning face prep,"['good', 'price', '.', 'use', 'every', 'day', '.', 'great', 'face', 'prep', '.', 'use', 'moisturizer', 'top', 'one', '.', 'skin', 'tends', 'dry', '.', 'love', 'morning', 'face', 'prep']"
i am a long term fan of ceraves moisturizer that big tub that does its job so well but not for this serum. nothing special and doesnt work for my dry skin. i dont see any difference after using it day and night for weeks. no wrinkle reduction and dont feel moisturized. i wont buy again. doesnt work for me,long term fan ceraves moisturizer big tub job well not serum . nothing special doesnt work dry skin . dont see difference using day night weeks . no wrinkle reduction dont feel moisturized . wont buy . doesnt work,"['long', 'term', 'fan', 'ceraves', 'moisturizer', 'big', 'tub', 'job', 'well', 'not', 'serum', '.', 'nothing', 'special', 'doesnt', 'work', 'dry', 'skin', '.', 'dont', 'see', 'difference', 'using', 'day', 'night', 'weeks', '.', 'no', 'wrinkle', 'reduction', 'dont', 'feel', 'moisturized', '.', 'wont', 'buy', '.', 'doesnt', 'work']"
it doesnt absorb into my skin. if i put makeup on top of it they both flake  slough off my skin. if i use it 2 days in a row the 2nd day i can scrape it off my skin. doesnt absorb sits on my skin,doesnt absorb skin . put makeup top flake slough skin . use 2 days row 2nd day scrape skin . doesnt absorb sits skin,"['doesnt', 'absorb', 'skin', '.', 'put', 'makeup', 'top', 'flake', 'slough', 'skin', '.', 'use', '2', 'days', 'row', '2nd', 'day', 'scrape', 'skin', '.', 'doesnt', 'absorb', 'sits', 'skin']"
bought an extra one of these when it was on sale to keep for when my current one runs out and the pump does not work. so now im stuck with a product that i cant use. ,bought extra one sale keep current one runs pump not work . im stuck product cant use .,"['bought', 'extra', 'one', 'sale', 'keep', 'current', 'one', 'runs', 'pump', 'not', 'work', '.', 'im', 'stuck', 'product', 'cant', 'use', '.']"
definitely worth the money. works great ,definitely worth money . works great,"['definitely', 'worth', 'money', '.', 'works', 'great']"
its a life saver when im traveling and have no one to feed my cats. ,life saver im traveling no one feed cats .,"['life', 'saver', 'im', 'traveling', 'no', 'one', 'feed', 'cats', '.']"
doesnt matter how you layer it pills up every time. under other skin care or makeup. dont recommend ,doesnt matter layer pills every time . skin care makeup . dont recommend,"['doesnt', 'matter', 'layer', 'pills', 'every', 'time', '.', 'skin', 'care', 'makeup', '.', 'dont', 'recommend']"
